,RunId,iteration,Step,schedule_type,cooperadores_iniciais,Cooperating_Agents,Maior_Score_Agentes,Menor_Score_Agentes,Diferenca_Score_Agentes
1861,1861,84,100,Simultaneous,500,0,10.50909090909091,0.0,10.50909090909091
1862,1862,84,100,Simultaneous,750,0,11.896517412935323,0.0,11.896517412935323
1863,1863,84,100,Simultaneous,1000,33,795.0,0.0,795.0
1864,1864,84,100,Simultaneous,1250,0,21.404870624048705,0.0,21.404870624048705
1865,1865,84,100,Simultaneous,1500,24,799.0,0.0,799.0
1866,1866,84,100,Simultaneous,1750,2144,800.0,48.74587874985864,751.2541212501413
1867,1867,84,100,Simultaneous,2000,2059,800.0,33.642308601612996,766.357691398387
1868,1868,84,100,Simultaneous,2250,1918,800.0,132.81388816644568,667.1861118335544
1869,1869,84,100,Simultaneous,2500,2500,800.0,800.0,0.0
1870,1870,85,100,Random,0,0,0.0,0.0,0.0
1871,1871,85,100,Random,250,2476,790.0,375.32203665503675,414.67796334496325
1872,1872,85,100,Random,500,2427,798.0,262.3773257253326,535.6226742746674
1873,1873,85,100,Random,750,0,34.358046519450326,0.0,34.358046519450326
1874,1874,85,100,Random,1000,2463,798.0,275.7656445485878,522.2343554514123
1875,1875,85,100,Random,1250,2397,799.0,265.3968309205457,533.6031690794543
1876,1876,85,100,Random,1500,0,48.6791305674266,0.0,48.6791305674266
1877,1877,85,100,Random,1750,2455,800.0,323.4444021009783,476.5555978990217
1878,1878,85,100,Random,2000,0,72.07715320421981,0.0,72.07715320421981
1879,1879,85,100,Random,2250,0,49.71312775377153,0.0,49.71312775377153
1880,1880,85,100,Random,2500,2500,800.0,800.0,0.0
1881,1881,85,100,Simultaneous,0,0,0.0,0.0,0.0
1882,1882,85,100,Simultaneous,250,0,7.5808118081180815,0.0,7.5808118081180815
1883,1883,85,100,Simultaneous,500,0,306.7,0.0,306.7
1884,1884,85,100,Simultaneous,750,0,278.14157241433304,0.0,278.14157241433304
1885,1885,85,100,Simultaneous,1000,2100,798.0,34.061399439409975,763.93860056059
1886,1886,85,100,Simultaneous,1250,0,19.711111111111112,0.0,19.711111111111112
1887,1887,85,100,Simultaneous,1500,0,14.902127659574468,0.0,14.902127659574468
1888,1888,85,100,Simultaneous,1750,163,797.0,0.0,797.0
1889,1889,85,100,Simultaneous,2000,2091,800.0,36.3699716479242,763.6300283520758
1890,1890,85,100,Simultaneous,2250,2076,800.0,50.79313209510036,749.2068679048996
1891,1891,85,100,Simultaneous,2500,2500,800.0,800.0,0.0
1892,1892,86,100,Random,0,0,0.0,0.0,0.0
1893,1893,86,100,Random,250,2475,799.0,285.324798260388,513.675201739612
1894,1894,86,100,Random,500,2474,799.0,411.4063004948729,387.5936995051271
1895,1895,86,100,Random,750,2483,800.0,393.48964411184164,406.51035588815836
1896,1896,86,100,Random,1000,2451,799.0,266.3400231230104,532.6599768769896
1897,1897,86,100,Random,1250,2488,800.0,293.32951888208754,506.67048111791246
1898,1898,86,100,Random,1500,2491,799.0,297.2096549914733,501.7903450085267
1899,1899,86,100,Random,1750,55,723.9931203931204,0.0,723.9931203931204
1900,1900,86,100,Random,2000,0,48.62404692346801,0.0,48.62404692346801
1901,1901,86,100,Random,2250,0,46.503217251178064,0.0,46.503217251178064
1902,1902,86,100,Random,2500,2500,800.0,800.0,0.0
1903,1903,86,100,Simultaneous,0,0,0.0,0.0,0.0
1904,1904,86,100,Simultaneous,250,0,11.158441558441558,0.0,11.158441558441558
1905,1905,86,100,Simultaneous,500,0,16.162962962962965,0.0,16.162962962962965
1906,1906,86,100,Simultaneous,750,0,70.34993409465116,0.0,70.34993409465116
1907,1907,86,100,Simultaneous,1000,1976,799.0,18.1447110779831,780.8552889220169
1908,1908,86,100,Simultaneous,1250,57,799.0,0.0,799.0
1909,1909,86,100,Simultaneous,1500,53,798.0,0.0,798.0
1910,1910,86,100,Simultaneous,1750,2096,800.0,96.80926626817603,703.1907337318239
1911,1911,86,100,Simultaneous,2000,2123,800.0,193.51953195028761,606.4804680497124
1912,1912,86,100,Simultaneous,2250,1981,800.0,159.4986102665379,640.5013897334621
1913,1913,86,100,Simultaneous,2500,2500,800.0,800.0,0.0
1914,1914,87,100,Random,0,0,0.0,0.0,0.0
1915,1915,87,100,Random,250,2494,800.0,469.911513030665,330.088486969335
1916,1916,87,100,Random,500,2425,798.0,320.60916478309656,477.39083521690344
1917,1917,87,100,Random,750,2398,793.0,202.40755346251046,590.5924465374895
1918,1918,87,100,Random,1000,2426,800.0,315.61755154036433,484.38244845963567
1919,1919,87,100,Random,1250,2477,800.0,359.37920459500276,440.62079540499724
1920,1920,87,100,Random,1500,0,38.985074626865675,0.0,38.985074626865675
1921,1921,87,100,Random,1750,2460,799.0,374.1189494113014,424.8810505886986
1922,1922,87,100,Random,2000,2430,794.5725881570193,228.40593355495074,566.1666546020685
1923,1923,87,100,Random,2250,0,43.56296296296296,0.0,43.56296296296296
1924,1924,87,100,Random,2500,2500,800.0,800.0,0.0
1925,1925,87,100,Simultaneous,0,0,0.0,0.0,0.0
1926,1926,87,100,Simultaneous,250,0,11.178947368421051,0.0,11.178947368421051
1927,1927,87,100,Simultaneous,500,0,132.9521557193051,0.0,132.9521557193051
1928,1928,87,100,Simultaneous,750,0,29.25,0.0,29.25
1929,1929,87,100,Simultaneous,1000,0,70.72521031719452,0.0,70.72521031719452
1930,1930,87,100,Simultaneous,1250,33,797.0,0.0,797.0
1931,1931,87,100,Simultaneous,1500,0,25.087671232876712,0.0,25.087671232876712
1932,1932,87,100,Simultaneous,1750,2136,799.0,44.36588786639629,754.6341121336037
1933,1933,87,100,Simultaneous,2000,2054,800.0,126.93021720564377,673.0697827943562
1934,1934,87,100,Simultaneous,2250,2033,800.0,46.962073850435466,753.0379261495646
1935,1935,87,100,Simultaneous,2500,2500,800.0,800.0,0.0
1936,1936,88,100,Random,0,0,0.0,0.0,0.0
1937,1937,88,100,Random,250,2394,798.0,298.23474892961895,499.76525107038105
1938,1938,88,100,Random,500,2463,800.0,324.70435259034053,475.29564740965947
1939,1939,88,100,Random,750,2488,799.0,365.6287900799416,433.3712099200584
1940,1940,88,100,Random,1000,2406,800.0,176.56650379184518,623.4334962081548
1941,1941,88,100,Random,1250,0,76.96078431372548,0.0,76.96078431372548
1942,1942,88,100,Random,1500,2398,800.0,235.13015560921988,564.8698443907801
1943,1943,88,100,Random,1750,0,61.99572800694297,0.0,61.99572800694297
1944,1944,88,100,Random,2000,0,40.524770591024456,0.0,40.524770591024456
1945,1945,88,100,Random,2250,0,49.23636363636363,0.0,49.23636363636363
1946,1946,88,100,Random,2500,2500,800.0,800.0,0.0
1947,1947,88,100,Simultaneous,0,0,0.0,0.0,0.0
1948,1948,88,100,Simultaneous,250,0,79.39219699392387,0.0,79.39219699392387
1949,1949,88,100,Simultaneous,500,0,12.173913043478262,0.0,12.173913043478262
1950,1950,88,100,Simultaneous,750,2188,800.0,3.065116279069768,796.9348837209302
1951,1951,88,100,Simultaneous,1000,0,168.66666666666666,0.0,168.66666666666666
1952,1952,88,100,Simultaneous,1250,38,798.0,0.0,798.0
1953,1953,88,100,Simultaneous,1500,2056,797.0,30.227181108318913,766.7728188916811
1954,1954,88,100,Simultaneous,1750,2185,800.0,121.20176405758787,678.7982359424121
1955,1955,88,100,Simultaneous,2000,2013,800.0,58.2277898192304,741.7722101807695
1956,1956,88,100,Simultaneous,2250,1944,800.0,42.8838299202576,757.1161700797425
1957,1957,88,100,Simultaneous,2500,2500,800.0,800.0,0.0
1958,1958,89,100,Random,0,0,0.0,0.0,0.0
1959,1959,89,100,Random,250,2482,799.0,319.48115421710753,479.51884578289247
1960,1960,89,100,Random,500,2477,800.0,407.69514652551527,392.30485347448473
1961,1961,89,100,Random,750,2450,799.0,300.4850322038276,498.5149677961724
1962,1962,89,100,Random,1000,2486,800.0,305.59276271733836,494.40723728266164
1963,1963,89,100,Random,1250,2439,800.0,311.58960365071215,488.41039634928785
1964,1964,89,100,Random,1500,0,39.409200670854055,0.0,39.409200670854055
1965,1965,89,100,Random,1750,0,30.909608749908244,0.0,30.909608749908244
1966,1966,89,100,Random,2000,0,49.47273877292852,0.0,49.47273877292852
1967,1967,89,100,Random,2250,0,55.65064052578812,0.0,55.65064052578812
1968,1968,89,100,Random,2500,2500,800.0,800.0,0.0
1969,1969,89,100,Simultaneous,0,0,0.0,0.0,0.0
1970,1970,89,100,Simultaneous,250,0,7.445751633986928,0.0,7.445751633986928
1971,1971,89,100,Simultaneous,500,0,13.914982578397213,0.0,13.914982578397213
1972,1972,89,100,Simultaneous,750,0,297.25011811688415,0.0,297.25011811688415
1973,1973,89,100,Simultaneous,1000,32,799.0,0.0,799.0
1974,1974,89,100,Simultaneous,1250,1397,800.0,0.0,800.0
1975,1975,89,100,Simultaneous,1500,2054,800.0,13.554345214017307,786.4456547859827
1976,1976,89,100,Simultaneous,1750,2162,800.0,159.478170201907,640.521829798093
1977,1977,89,100,Simultaneous,2000,1999,800.0,98.65589008531636,701.3441099146836
1978,1978,89,100,Simultaneous,2250,1910,800.0,35.62626663275797,764.373733367242
1979,1979,89,100,Simultaneous,2500,2500,800.0,800.0,0.0
1980,1980,90,100,Random,0,0,0.0,0.0,0.0
1981,1981,90,100,Random,250,2441,800.0,319.0586422226829,480.9413577773171
1982,1982,90,100,Random,500,2476,800.0,386.78050838399906,413.21949161600094
1983,1983,90,100,Random,750,2448,800.0,227.76356490473447,572.2364350952655
1984,1984,90,100,Random,1000,2466,799.0,316.9228390918221,482.0771609081779
1985,1985,90,100,Random,1250,0,42.95243132271521,0.0,42.95243132271521
1986,1986,90,100,Random,1500,2467,796.9078896728672,309.0075088103205,487.90038086254674
1987,1987,90,100,Random,1750,2450,799.0,270.2867826361527,528.7132173638473
1988,1988,90,100,Random,2000,2379,800.0,313.1103563572838,486.8896436427162
1989,1989,90,100,Random,2250,2473,799.0,345.26462417178277,453.73537582821723
1990,1990,90,100,Random,2500,2500,800.0,800.0,0.0
1991,1991,90,100,Simultaneous,0,0,0.0,0.0,0.0
1992,1992,90,100,Simultaneous,250,0,11.1,0.0,11.1
1993,1993,90,100,Simultaneous,500,0,132.73981097990978,0.0,132.73981097990978
1994,1994,90,100,Simultaneous,750,0,12.784615384615385,0.0,12.784615384615385
1995,1995,90,100,Simultaneous,1000,13,647.3034276386294,0.0,647.3034276386294
1996,1996,90,100,Simultaneous,1250,2160,800.0,38.55370053226531,761.4462994677347
1997,1997,90,100,Simultaneous,1500,2016,798.0,6.2611570247933885,791.7388429752066
1998,1998,90,100,Simultaneous,1750,2137,799.0,54.06013889834442,744.9398611016555
1999,1999,90,100,Simultaneous,2000,2084,800.0,32.31192415691784,767.6880758430822
2000,2000,90,100,Simultaneous,2250,1951,800.0,41.90651699603048,758.0934830039695
2001,2001,90,100,Simultaneous,2500,2500,800.0,800.0,0.0
2002,2002,91,100,Random,0,0,0.0,0.0,0.0
2003,2003,91,100,Random,250,2485,800.0,386.40409253754376,413.59590746245624
2004,2004,91,100,Random,500,2489,800.0,508.8601113795706,291.1398886204294
2005,2005,91,100,Random,750,2456,800.0,199.45649728499012,600.5435027150099
2006,2006,91,100,Random,1000,0,58.529323308270676,0.0,58.529323308270676
2007,2007,91,100,Random,1250,2417,800.0,303.9828397046506,496.0171602953494
2008,2008,91,100,Random,1500,0,43.830940275235584,0.0,43.830940275235584
2009,2009,91,100,Random,1750,2462,799.0,309.2783545074087,489.7216454925913
2010,2010,91,100,Random,2000,2438,800.0,181.10755743704001,618.89244256296
2011,2011,91,100,Random,2250,0,49.110321541738095,0.0,49.110321541738095
2012,2012,91,100,Random,2500,2500,800.0,800.0,0.0
2013,2013,91,100,Simultaneous,0,0,0.0,0.0,0.0
2014,2014,91,100,Simultaneous,250,0,7.48108108108108,0.0,7.48108108108108
2015,2015,91,100,Simultaneous,500,6,617.2636383729331,0.0,617.2636383729331
2016,2016,91,100,Simultaneous,750,0,135.41538461538462,0.0,135.41538461538462
2017,2017,91,100,Simultaneous,1000,9,598.0,0.0,598.0
2018,2018,91,100,Simultaneous,1250,0,27.48127508054032,0.0,27.48127508054032
2019,2019,91,100,Simultaneous,1500,1659,799.0,30.99139095321226,768.0086090467878
2020,2020,91,100,Simultaneous,1750,2125,800.0,47.21873742037098,752.781262579629
2021,2021,91,100,Simultaneous,2000,2074,800.0,131.4054243574187,668.5945756425813
2022,2022,91,100,Simultaneous,2250,2010,800.0,25.817240715262795,774.1827592847372
2023,2023,91,100,Simultaneous,2500,2500,800.0,800.0,0.0
2024,2024,92,100,Random,0,0,0.0,0.0,0.0
2025,2025,92,100,Random,250,2463,800.0,402.4536182178937,397.5463817821063
2026,2026,92,100,Random,500,2489,800.0,354.2722846653569,445.7277153346431
2027,2027,92,100,Random,750,2452,799.0,374.8135283630121,424.1864716369879
2028,2028,92,100,Random,1000,2449,795.0,231.42198458985845,563.5780154101416
2029,2029,92,100,Random,1250,2463,800.0,279.9330969586032,520.0669030413968
2030,2030,92,100,Random,1500,2438,798.0,306.9188138537187,491.0811861462813
2031,2031,92,100,Random,1750,0,43.99586897119559,0.0,43.99586897119559
2032,2032,92,100,Random,2000,0,50.30463861920174,0.0,50.30463861920174
2033,2033,92,100,Random,2250,2466,799.3086900414992,369.09079150037564,430.21789854112353
2034,2034,92,100,Random,2500,2500,800.0,800.0,0.0
2035,2035,92,100,Simultaneous,0,0,0.0,0.0,0.0
2036,2036,92,100,Simultaneous,250,0,9.26984126984127,0.0,9.26984126984127
2037,2037,92,100,Simultaneous,500,0,10.430449826989621,0.0,10.430449826989621
2038,2038,92,100,Simultaneous,750,14,572.0621802674132,0.0,572.0621802674132
2039,2039,92,100,Simultaneous,1000,25,799.0,0.0,799.0
2040,2040,92,100,Simultaneous,1250,2084,798.0,53.46500700830408,744.534992991696
2041,2041,92,100,Simultaneous,1500,35,796.0,0.0,796.0
2042,2042,92,100,Simultaneous,1750,2157,798.0,44.2962965194229,753.7037034805771
2043,2043,92,100,Simultaneous,2000,1992,800.0,7.638740920096852,792.3612590799031
2044,2044,92,100,Simultaneous,2250,1887,800.0,65.53979929780421,734.4602007021958
2045,2045,92,100,Simultaneous,2500,2500,800.0,800.0,0.0
2046,2046,93,100,Random,0,0,0.0,0.0,0.0
2047,2047,93,100,Random,250,2429,799.0,387.83858437828843,411.16141562171157
2048,2048,93,100,Random,500,2473,799.0,438.4048260752152,360.5951739247848
2049,2049,93,100,Random,750,2410,800.0,145.98386162991793,654.0161383700821
2050,2050,93,100,Random,1000,2488,800.0,430.01799354156446,369.98200645843554
2051,2051,93,100,Random,1250,2479,800.0,304.3988338820248,495.6011661179752
2052,2052,93,100,Random,1500,0,45.89131652661064,0.0,45.89131652661064
2053,2053,93,100,Random,1750,2461,800.0,370.527325812957,429.472674187043
2054,2054,93,100,Random,2000,0,70.17705614160558,0.0,70.17705614160558
2055,2055,93,100,Random,2250,0,57.7738287735546,0.0,57.7738287735546
2056,2056,93,100,Random,2500,2500,800.0,800.0,0.0
2057,2057,93,100,Simultaneous,0,0,0.0,0.0,0.0
2058,2058,93,100,Simultaneous,250,0,9.35135135135135,0.0,9.35135135135135
2059,2059,93,100,Simultaneous,500,34,775.735593220339,0.0,775.735593220339
2060,2060,93,100,Simultaneous,750,0,19.93793103448276,0.0,19.93793103448276
2061,2061,93,100,Simultaneous,1000,54,796.0,0.0,796.0
2062,2062,93,100,Simultaneous,1250,2061,798.0,11.657840860070507,786.3421591399294
2063,2063,93,100,Simultaneous,1500,38,796.0,0.0,796.0
2064,2064,93,100,Simultaneous,1750,2106,800.0,43.07493424404135,756.9250657559586
2065,2065,93,100,Simultaneous,2000,2030,800.0,213.16343058923124,586.8365694107688
2066,2066,93,100,Simultaneous,2250,1984,800.0,30.098744121405073,769.901255878595
2067,2067,93,100,Simultaneous,2500,2500,800.0,800.0,0.0
2068,2068,94,100,Random,0,0,0.0,0.0,0.0
2069,2069,94,100,Random,250,2426,800.0,273.8654912362823,526.1345087637177
2070,2070,94,100,Random,500,2465,800.0,394.9050891646091,405.0949108353909
2071,2071,94,100,Random,750,2500,799.0,636.3594159097945,162.6405840902055
2072,2072,94,100,Random,1000,2471,800.0,324.43993409396785,475.56006590603215
2073,2073,94,100,Random,1250,2404,800.0,300.86677534950036,499.13322465049964
2074,2074,94,100,Random,1500,2492,800.0,311.45694947934635,488.54305052065365
2075,2075,94,100,Random,1750,2421,800.0,305.0538572505341,494.9461427494659
2076,2076,94,100,Random,2000,2457,800.0,310.3303028198751,489.6696971801249
2077,2077,94,100,Random,2250,0,44.260465116279065,0.0,44.260465116279065
2078,2078,94,100,Random,2500,2500,800.0,800.0,0.0
2079,2079,94,100,Simultaneous,0,0,0.0,0.0,0.0
2080,2080,94,100,Simultaneous,250,0,7.425641025641025,0.0,7.425641025641025
2081,2081,94,100,Simultaneous,500,0,10.463309352517985,0.0,10.463309352517985
2082,2082,94,100,Simultaneous,750,24,800.0,0.0,800.0
2083,2083,94,100,Simultaneous,1000,40,799.0,0.0,799.0
2084,2084,94,100,Simultaneous,1250,48,798.0,0.0,798.0
2085,2085,94,100,Simultaneous,1500,2125,800.0,143.93176092215452,656.0682390778454
2086,2086,94,100,Simultaneous,1750,2061,798.0,53.20353574072982,744.7964642592701
2087,2087,94,100,Simultaneous,2000,2083,800.0,170.107990108801,629.892009891199
2088,2088,94,100,Simultaneous,2250,2017,800.0,81.8051466322405,718.1948533677595
2089,2089,94,100,Simultaneous,2500,2500,800.0,800.0,0.0
2090,2090,95,100,Random,0,0,0.0,0.0,0.0
2091,2091,95,100,Random,250,2490,800.0,517.9014126819371,282.09858731806287
2092,2092,95,100,Random,500,2484,799.0,456.98911223193653,342.01088776806347
2093,2093,95,100,Random,750,2435,799.0,343.5910299604931,455.4089700395069
2094,2094,95,100,Random,1000,2486,799.0,367.7867330850072,431.2132669149928
2095,2095,95,100,Random,1250,2466,799.0,311.2147810791105,487.7852189208895
2096,2096,95,100,Random,1500,0,50.8068231684738,0.0,50.8068231684738
2097,2097,95,100,Random,1750,0,63.438244977491095,0.0,63.438244977491095
2098,2098,95,100,Random,2000,2465,800.6782237403928,260.07145538886175,540.6067683515311
2099,2099,95,100,Random,2250,0,44.97160728630401,0.0,44.97160728630401
2100,2100,95,100,Random,2500,2500,800.0,800.0,0.0
2101,2101,95,100,Simultaneous,0,0,0.0,0.0,0.0
2102,2102,95,100,Simultaneous,250,0,11.148387096774197,0.0,11.148387096774197
2103,2103,95,100,Simultaneous,500,0,10.457142857142859,0.0,10.457142857142859
2104,2104,95,100,Simultaneous,750,1342,800.0,0.0,800.0
2105,2105,95,100,Simultaneous,1000,2155,797.0,90.93284506644595,706.0671549335541
2106,2106,95,100,Simultaneous,1250,33,797.0,0.0,797.0
2107,2107,95,100,Simultaneous,1500,2217,800.0,61.4887251731084,738.5112748268916
2108,2108,95,100,Simultaneous,1750,2104,800.0,41.98974939901525,758.0102506009847
2109,2109,95,100,Simultaneous,2000,2107,800.0,201.02503147409212,598.9749685259079
2110,2110,95,100,Simultaneous,2250,2000,800.0,55.477835900260864,744.5221640997391
2111,2111,95,100,Simultaneous,2500,2500,800.0,800.0,0.0
2112,2112,96,100,Random,0,0,0.0,0.0,0.0
2113,2113,96,100,Random,250,2425,800.0,356.4764004467848,443.5235995532152
2114,2114,96,100,Random,500,2349,800.0,378.9696001749397,421.0303998250603
2115,2115,96,100,Random,750,2500,799.0,548.8112903288585,250.1887096711415
2116,2116,96,100,Random,1000,2444,800.0,282.83968571920025,517.1603142807998
2117,2117,96,100,Random,1250,2500,800.0,549.6453252714402,250.35467472855976
2118,2118,96,100,Random,1500,0,49.25233941316415,0.0,49.25233941316415
2119,2119,96,100,Random,1750,0,35.909698996655514,0.0,35.909698996655514
2120,2120,96,100,Random,2000,0,40.24126984126984,0.0,40.24126984126984
2121,2121,96,100,Random,2250,0,42.13283827447424,0.0,42.13283827447424
2122,2122,96,100,Random,2500,2500,800.0,800.0,0.0
2123,2123,96,100,Simultaneous,0,0,0.0,0.0,0.0
2124,2124,96,100,Simultaneous,250,0,9.379310344827587,0.0,9.379310344827587
2125,2125,96,100,Simultaneous,500,11,653.0,0.0,653.0
2126,2126,96,100,Simultaneous,750,0,13.8177545691906,0.0,13.8177545691906
2127,2127,96,100,Simultaneous,1000,2091,800.0,0.0,800.0
2128,2128,96,100,Simultaneous,1250,40,797.0,0.0,797.0
2129,2129,96,100,Simultaneous,1500,16,786.0,0.0,786.0
2130,2130,96,100,Simultaneous,1750,2117,800.0,133.92795934464178,666.0720406553583
2131,2131,96,100,Simultaneous,2000,2010,800.0,63.484555013857815,736.5154449861421
2132,2132,96,100,Simultaneous,2250,1882,800.0,23.017132816174822,776.9828671838252
2133,2133,96,100,Simultaneous,2500,2500,800.0,800.0,0.0
2134,2134,97,100,Random,0,0,0.0,0.0,0.0
2135,2135,97,100,Random,250,2489,800.0,380.3484915930861,419.6515084069139
2136,2136,97,100,Random,500,2477,800.0,372.69238341143557,427.30761658856443
2137,2137,97,100,Random,750,2500,800.0,663.3245507419205,136.67544925807954
2138,2138,97,100,Random,1000,2480,800.0,298.46236119926016,501.53763880073984
2139,2139,97,100,Random,1250,2436,794.0,274.54184420027974,519.4581557997203
2140,2140,97,100,Random,1500,2444,798.0,337.1308200308442,460.8691799691558
2141,2141,97,100,Random,1750,0,42.270785070785074,0.0,42.270785070785074
2142,2142,97,100,Random,2000,0,38.94553077949304,0.0,38.94553077949304
2143,2143,97,100,Random,2250,2486,802.4421098140942,371.6642881143781,430.7778216997161
2144,2144,97,100,Random,2500,2500,800.0,800.0,0.0
2145,2145,97,100,Simultaneous,0,0,0.0,0.0,0.0
2146,2146,97,100,Simultaneous,250,0,11.178947368421051,0.0,11.178947368421051
2147,2147,97,100,Simultaneous,500,0,10.440630472854641,0.0,10.440630472854641
2148,2148,97,100,Simultaneous,750,0,31.906230157215063,0.0,31.906230157215063
2149,2149,97,100,Simultaneous,1000,0,11.725328330206377,0.0,11.725328330206377
2150,2150,97,100,Simultaneous,1250,2148,798.0,42.86442268697221,755.1355773130277
2151,2151,97,100,Simultaneous,1500,48,797.0,0.0,797.0
2152,2152,97,100,Simultaneous,1750,2156,800.0,118.4609996274636,681.5390003725364
2153,2153,97,100,Simultaneous,2000,2079,800.0,109.23797637114498,690.762023628855
2154,2154,97,100,Simultaneous,2250,1920,800.0,35.084619589467934,764.9153804105321
2155,2155,97,100,Simultaneous,2500,2500,800.0,800.0,0.0
2156,2156,98,100,Random,0,0,0.0,0.0,0.0
2157,2157,98,100,Random,250,2455,800.0,367.06301296168454,432.93698703831546
2158,2158,98,100,Random,500,2486,800.0,385.7066407075523,414.2933592924477
2159,2159,98,100,Random,750,2432,798.0,231.80131176554866,566.1986882344513
2160,2160,98,100,Random,1000,2483,799.0,341.3170669382555,457.6829330617445
2161,2161,98,100,Random,1250,2455,799.0,276.7384660098549,522.2615339901452
2162,2162,98,100,Random,1500,2365,789.9560468140442,172.81173386575537,617.1443129482888
2163,2163,98,100,Random,1750,2449,800.0,313.83303969860265,486.16696030139735
2164,2164,98,100,Random,2000,2440,797.0,263.34153615742997,533.65846384257
2165,2165,98,100,Random,2250,0,62.509570989959336,0.0,62.509570989959336
2166,2166,98,100,Random,2500,2500,800.0,800.0,0.0
2167,2167,98,100,Simultaneous,0,0,0.0,0.0,0.0
2168,2168,98,100,Simultaneous,250,0,11.260899653979239,0.0,11.260899653979239
2169,2169,98,100,Simultaneous,500,0,10.517782026768641,0.0,10.517782026768641
2170,2170,98,100,Simultaneous,750,0,28.97014925373135,0.0,28.97014925373135
2171,2171,98,100,Simultaneous,1000,0,440.94142593331253,0.0,440.94142593331253
2172,2172,98,100,Simultaneous,1250,2114,800.0,28.98892901621148,771.0110709837885
2173,2173,98,100,Simultaneous,1500,2202,799.0,103.64318868726986,695.3568113127301
2174,2174,98,100,Simultaneous,1750,2183,799.0,114.13762161163872,684.8623783883613
2175,2175,98,100,Simultaneous,2000,2031,800.0,145.91652285685038,654.0834771431496
2176,2176,98,100,Simultaneous,2250,1895,800.0,101.00581998575375,698.9941800142462
2177,2177,98,100,Simultaneous,2500,2500,800.0,800.0,0.0
2178,2178,99,100,Random,0,0,0.0,0.0,0.0
2179,2179,99,100,Random,250,2463,800.0,376.0273350956115,423.9726649043885
2180,2180,99,100,Random,500,2486,800.0,456.1512281740435,343.8487718259565
2181,2181,99,100,Random,750,2487,796.7984031936128,324.8876458088554,471.9107573847574
2182,2182,99,100,Random,1000,2439,797.0,182.4914325281616,614.5085674718384
2183,2183,99,100,Random,1250,2477,800.0,347.33826126893814,452.66173873106186
2184,2184,99,100,Random,1500,2471,800.0,279.21036532924603,520.7896346707539
2185,2185,99,100,Random,1750,0,33.858391230507955,0.0,33.858391230507955
2186,2186,99,100,Random,2000,0,55.40815669985544,0.0,55.40815669985544
2187,2187,99,100,Random,2250,2423,796.0654336016229,178.4745722946971,617.5908613069257
2188,2188,99,100,Random,2500,2500,800.0,800.0,0.0
2189,2189,99,100,Simultaneous,0,0,0.0,0.0,0.0
2190,2190,99,100,Simultaneous,250,0,9.388888888888888,0.0,9.388888888888888
2191,2191,99,100,Simultaneous,500,24,797.0,0.0,797.0
2192,2192,99,100,Simultaneous,750,47,800.0,0.0,800.0
2193,2193,99,100,Simultaneous,1000,0,26.79710144927536,0.0,26.79710144927536
2194,2194,99,100,Simultaneous,1250,0,69.08148148148148,0.0,69.08148148148148
2195,2195,99,100,Simultaneous,1500,2148,800.0,68.83066606646751,731.1693339335325
2196,2196,99,100,Simultaneous,1750,2100,800.0,122.9222516920955,677.0777483079045
2197,2197,99,100,Simultaneous,2000,2073,800.0,62.73712023087994,737.2628797691201
2198,2198,99,100,Simultaneous,2250,1959,800.0,68.90681927122719,731.0931807287728
2199,2199,99,100,Simultaneous,2500,2500,800.0,800.0,0.0
